OBJECTID,VALUE,COUNT,AREA,MEAN
-1,1293288,1652,1652.000000000000000,16.098489744611282
-1,1295116,331,331.000000000000000,16.274565814845150
-1,1295115,342,342.000000000000000,16.284001506560031
-1,1295102,517,517.000000000000000,17.961301574854602
-1,1295327,280,280.000000000000000,15.289821563448225
-1,1295114,352,352.000000000000000,16.246171948584642
-1,1295328,311,311.000000000000000,15.112126068286956
-1,1295101,361,361.000000000000000,17.626893051443339
-1,1295103,262,262.000000000000000,17.265539165671544
-1,1295113,349,349.000000000000000,16.380777812618923
-1,1295104,310,310.000000000000000,17.113294567600374
-1,1295105,331,331.000000000000000,16.974530902874072
-1,1295100,340,340.000000000000000,17.745028650059421
-1,1295331,311,311.000000000000000,15.156135991455274
-1,1295106,299,299.000000000000000,16.818171475643297
-1,1295099,323,323.000000000000000,18.028654641780321
-1,1295332,273,273.000000000000000,15.276068090082525
-1,1295107,337,337.000000000000000,16.662064252338354
-1,1295082,370,370.000000000000000,17.254973612604914
-1,1295098,324,324.000000000000000,18.237730835690911
-1,1295081,351,351.000000000000000,17.316969309097683
-1,1295333,310,310.000000000000000,15.180889151173254
-1,1295080,338,338.000000000000000,17.194888967028735
-1,1295083,361,361.000000000000000,18.088867530928425
-1,1295097,330,330.000000000000000,18.216197525371204
-1,1295079,353,353.000000000000000,16.892196806564549
-1,1295084,324,324.000000000000000,18.203291592774569
-1,1295078,400,400.000000000000000,16.741090588569641
-1,1295085,339,339.000000000000000,18.172428558709697
-1,1295096,459,459.000000000000000,18.003677744231712
-1,1295086,323,323.000000000000000,18.230160231929815
-1,1295095,325,325.000000000000000,18.720443344116212
-1,1295094,323,323.000000000000000,18.602343166575711
-1,1295087,561,561.000000000000000,18.066348053767296
-1,1295093,329,329.000000000000000,18.638961055720831
-1,1295092,357,357.000000000000000,18.575694476856906
-1,1295122,323,323.000000000000000,16.725692105367088
-1,1295123,281,281.000000000000000,16.659798930972496
-1,1295075,320,320.000000000000000,16.609904497861862
-1,1295091,431,431.000000000000000,18.346590586438811
-1,1295324,218,218.000000000000000,14.857918883682391
-1,1295301,327,327.000000000000000,15.090840855869677
-1,1295298,183,183.000000000000000,15.036371449955174
-1,1295329,184,184.000000000000000,14.408100439154584
-1,1295297,180,180.000000000000000,15.041581228044297
-1,1295299,297,297.000000000000000,15.065859579478049
-1,1295300,251,251.000000000000000,15.137207772152358
-1,1295296,297,297.000000000000000,15.088316721546931
-1,1295330,186,186.000000000000000,14.390195026192615
-1,1295293,218,218.000000000000000,15.013382028002258
-1,1295303,184,184.000000000000000,14.924719903780067
-1,1295304,297,297.000000000000000,15.120296751208578
-1,1295294,376,376.000000000000000,15.077740395322760
-1,1295295,256,256.000000000000000,15.336233101785183
-1,1295290,295,295.000000000000000,15.106589656765179
-1,1295334,186,186.000000000000000,14.903266701647031
-1,1295305,244,244.000000000000000,15.341381385678151
-1,1295289,247,247.000000000000000,15.400108244737632
-1,1295291,201,201.000000000000000,15.063976534563510
-1,1295306,289,289.000000000000000,15.196549026198866
-1,1295292,236,236.000000000000000,15.159472247301522
-1,1295335,179,179.000000000000000,14.804087154026139
-1,1295336,297,297.000000000000000,15.102126850423588
-1,1295288,298,298.000000000000000,15.201258912182494
-1,1295376,291,291.000000000000000,15.266275831923862
-1,1295287,209,209.000000000000000,15.094458721471176
-1,2051629,2179,2179.000000000000000,15.171365735726710
-1,1295286,233,233.000000000000000,15.247530769380889
-1,1295337,247,247.000000000000000,15.263338525285604
-1,1295339,181,181.000000000000000,15.022538459103410
-1,1295338,327,327.000000000000000,15.231814734432675
-1,1295377,255,255.000000000000000,15.312463872572955
-1,1295340,418,418.000000000000000,15.678708724428022
-1,1295121,343,343.000000000000000,16.464350639209805
-1,1295388,174,174.000000000000000,16.405019381950641
-1,1295389,175,175.000000000000000,16.385413981846401
-1,1295063,316,316.000000000000000,16.377083328705801
-1,1295390,200,200.000000000000000,16.255789575576781
-1,1295445,154,154.000000000000000,15.162698256504999
-1,1295312,174,174.000000000000000,15.126132691043546
-1,1295314,158,158.000000000000000,14.968159923070594
-1,1295443,186,186.000000000000000,15.138205282149777
-1,1295315,181,181.000000000000000,15.104238794653455
-1,1295447,178,178.000000000000000,14.787372915932302
-1,1295444,212,212.000000000000000,14.990908910643380
-1,1295311,171,171.000000000000000,14.976856203804239
-1,1295448,148,148.000000000000000,15.028506440085334
-1,1295449,201,201.000000000000000,15.073874800952513
-1,1295310,204,204.000000000000000,15.120018655178594
-1,1295309,151,151.000000000000000,15.217386618355253
-1,1295372,204,204.000000000000000,15.203815301259359
-1,1295450,182,182.000000000000000,15.253007668715258
-1,1295308,173,173.000000000000000,15.160378593929931
-1,1295454,175,175.000000000000000,14.931116643633162
-1,1295453,152,152.000000000000000,15.079345132175245
-1,1295371,178,178.000000000000000,15.221039354131463
-1,1295451,185,185.000000000000000,15.218505364495355
-1,1295373,153,153.000000000000000,15.171618991427952
-1,1295455,178,178.000000000000000,14.820279571447479
-1,1295307,187,187.000000000000000,15.170687772373464
-1,1295374,172,172.000000000000000,14.986136785773343
-1,1295452,216,216.000000000000000,14.954805056254068
-1,1295370,177,177.000000000000000,15.285183717975508
-1,1295456,153,153.000000000000000,15.218255043029785
-1,1295457,206,206.000000000000000,14.938000817900722
-1,1295369,202,202.000000000000000,15.301037061332476
-1,1295375,186,186.000000000000000,15.125394016183833
-1,1295368,153,153.000000000000000,15.248082659602945
-1,1295367,179,179.000000000000000,15.147416237346286
-1,1295364,208,208.000000000000000,15.563750716356131
-1,1295458,182,182.000000000000000,15.229915409297734
-1,1295461,160,160.000000000000000,15.385222250223160
-1,1295363,177,177.000000000000000,15.767771543082544
-1,1295365,152,152.000000000000000,15.552242128472580
-1,1295459,185,185.000000000000000,15.207574808275377
-1,1295379,185,185.000000000000000,15.302764273978568
-1,1295366,172,172.000000000000000,15.314205391462458
-1,1295460,219,219.000000000000000,15.242122284353595
-1,1295362,174,174.000000000000000,15.800901155362183
