OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1270509,59,59,0.001172225,1.113398671,1.112226447,0.246267122,0.292751345,14.52976022,1
-1,1270511,41,41,0.005025069,0.433018833,0.427993765,0.131307621,0.103842851,5.383612449,1
-1,1270508,54,54,0.014731566,1.014166951,0.999435385,0.287903187,0.255401528,15.54677208,1
-1,2052454,4008,4008,0.000438849,2.594796419,2.59435757,0.785658259,0.492725826,3148.918302,1
-1,1270507,55,55,0.17293565,1.426488042,1.253552392,0.509402222,0.300457226,28.01712219,1
-1,1270506,72,72,0.290314823,1.727706075,1.437391251,0.696250628,0.447830509,50.13004521,1
-1,1270515,36,36,0.014489333,0.326410443,0.311921109,0.157123035,0.095376533,5.656429263,1
-1,1270571,82,82,0.409089237,1.129766583,0.720677346,0.741308455,0.157662155,60.78729331,1
-1,1270569,73,73,0.792078197,2.256077051,1.463998854,1.539928418,0.411419184,112.4147745,1
-1,1270518,74,74,0.286794811,1.516567349,1.229772538,0.806087583,0.367333414,59.65048116,1
-1,1264358,88,88,0.113538422,7.668176651,7.554638229,4.850491089,2.01857713,426.8432158,1
-1,1264357,85,85,0.211113617,7.380201817,7.1690882,4.828807958,2.100601861,410.4486764,1
-1,1264356,68,68,0.176016495,7.168647766,6.992631271,3.63297549,2.097191292,247.0423333,1
-1,1264355,32,32,0.05602042,4.752696037,4.696675617,1.443936694,1.060758222,46.20597422,1
-1,1264354,49,49,0.045887154,7.136044025,7.090156872,3.067216708,2.18726097,150.2936187,1
-1,1264353,5,5,0.060085934,1.149142385,1.089056451,0.536725014,0.391308877,2.683625069,1
-1,1264374,36,36,0.314513355,7.92830658,7.613793224,4.56516114,2.444502397,164.345801,1
-1,1264373,89,89,0.020094076,8.523648262,8.503554186,5.196881454,2.604490749,462.5224494,1
-1,1264372,135,135,0.009999911,8.883863449,8.873863538,5.934964987,2.620742637,801.2202732,1
-1,1264371,112,112,0.228871033,9.334090233,9.1052192,6.21723967,2.740313328,696.3308431,1
-1,1264370,182,182,0.324038178,9.692656517,9.368618339,6.557245895,2.758989507,1193.418753,1
-1,1264369,164,164,0.071065582,9.549859047,9.478793465,6.179479031,2.983675455,1013.434561,1
-1,1267348,3705,3705,0.002782504,12.77700901,12.77422651,2.87935694,2.229939344,10668.01746,1
-1,1267351,38,38,0.134155914,4.026616573,3.892460659,1.794741745,1.202739572,68.20018633,1
-1,1267355,6349,6349,0.277898461,3.582455397,3.304556936,1.836911222,0.437312104,11662.54935,1
