,parcel_id,slr77,slr66,slr52,slr48,slr36,slr24,slr12,slr
232,1874119,77,0.0,0.0,0.0,0.0,0.0,0.0,77
233,1874120,77,0.0,0.0,0.0,0.0,0.0,0.0,77
234,1992600,77,0.0,0.0,0.0,0.0,0.0,0.0,77
235,1992599,77,0.0,0.0,0.0,0.0,0.0,0.0,77
236,1992585,77,66.0,0.0,0.0,0.0,0.0,0.0,66
237,1992642,77,66.0,52.0,48.0,0.0,0.0,0.0,48
238,1878575,77,66.0,52.0,48.0,36.0,0.0,0.0,36
239,1878573,77,66.0,52.0,48.0,36.0,24.0,12.0,12
240,1878572,77,66.0,52.0,48.0,36.0,24.0,12.0,12
241,1878570,77,66.0,52.0,48.0,36.0,24.0,12.0,12
242,1878579,77,66.0,0.0,0.0,0.0,0.0,0.0,66
243,1878576,77,66.0,0.0,0.0,0.0,0.0,0.0,66
244,1878571,77,66.0,52.0,48.0,36.0,24.0,12.0,12
245,1880597,77,66.0,0.0,0.0,0.0,0.0,0.0,66
246,1878582,77,66.0,0.0,0.0,0.0,0.0,0.0,66
247,1880595,77,66.0,52.0,48.0,36.0,24.0,12.0,12
248,1880596,77,66.0,0.0,0.0,0.0,0.0,0.0,66
249,1880598,77,66.0,52.0,48.0,36.0,24.0,12.0,12
250,1878616,77,66.0,52.0,48.0,36.0,24.0,12.0,12
251,1878617,77,66.0,0.0,0.0,0.0,0.0,0.0,66
252,1878615,77,66.0,0.0,0.0,0.0,0.0,0.0,66
253,1878619,77,66.0,0.0,0.0,0.0,0.0,0.0,66
254,1878618,77,66.0,0.0,0.0,0.0,0.0,0.0,66
255,1878627,77,66.0,0.0,0.0,0.0,0.0,0.0,66
256,1878633,77,66.0,52.0,0.0,0.0,0.0,0.0,52
257,1878632,77,66.0,0.0,0.0,0.0,0.0,0.0,66
258,1878630,77,66.0,0.0,0.0,0.0,0.0,0.0,66
259,1878631,77,66.0,0.0,0.0,0.0,0.0,0.0,66
260,1878532,77,66.0,0.0,0.0,0.0,0.0,0.0,66
261,1878518,77,66.0,0.0,0.0,0.0,0.0,0.0,66
262,1878539,77,66.0,0.0,0.0,0.0,0.0,0.0,66
263,1878531,77,66.0,0.0,0.0,0.0,0.0,0.0,66
264,1878517,77,66.0,0.0,0.0,0.0,0.0,0.0,66
265,1878538,77,66.0,0.0,0.0,0.0,0.0,0.0,66
266,1878535,77,66.0,0.0,0.0,0.0,0.0,0.0,66
267,1878534,77,66.0,0.0,0.0,0.0,0.0,0.0,66
268,1878537,77,66.0,0.0,0.0,0.0,0.0,0.0,66
269,1878536,77,66.0,0.0,0.0,0.0,0.0,0.0,66
270,1878626,77,66.0,0.0,0.0,0.0,0.0,0.0,66
271,1878624,77,66.0,0.0,0.0,0.0,0.0,0.0,66
272,1878623,77,66.0,0.0,0.0,0.0,0.0,0.0,66
273,1875415,77,66.0,0.0,0.0,0.0,0.0,0.0,66
274,1875414,77,66.0,0.0,0.0,0.0,0.0,0.0,66
275,1874126,77,66.0,0.0,0.0,0.0,0.0,0.0,66
276,1874121,77,66.0,0.0,0.0,0.0,0.0,0.0,66
277,1874123,77,66.0,0.0,0.0,0.0,0.0,0.0,66
278,1874124,77,66.0,0.0,0.0,0.0,0.0,0.0,66
279,1874127,77,66.0,0.0,0.0,0.0,0.0,0.0,66
280,1874125,77,66.0,0.0,0.0,0.0,0.0,0.0,66
281,1874170,77,66.0,0.0,0.0,0.0,0.0,0.0,66
282,1874172,77,66.0,0.0,0.0,0.0,0.0,0.0,66
283,1874171,77,66.0,0.0,0.0,0.0,0.0,0.0,66
284,1874136,77,66.0,0.0,0.0,0.0,0.0,0.0,66
285,1874201,77,66.0,0.0,0.0,0.0,0.0,0.0,66
286,1874202,77,66.0,0.0,0.0,0.0,0.0,0.0,66
287,1874139,77,0.0,0.0,0.0,0.0,0.0,0.0,77
288,1874141,77,0.0,0.0,0.0,0.0,0.0,0.0,77
289,1874169,77,66.0,0.0,0.0,0.0,0.0,0.0,66
290,1992586,77,66.0,0.0,0.0,0.0,0.0,0.0,66
291,1992587,77,66.0,0.0,0.0,0.0,0.0,0.0,66
292,1992651,77,66.0,52.0,48.0,36.0,24.0,0.0,24
293,1998292,77,66.0,52.0,48.0,36.0,24.0,12.0,12
294,1876637,77,0.0,0.0,0.0,0.0,0.0,0.0,77
295,1876636,77,0.0,0.0,0.0,0.0,0.0,0.0,77
296,1876650,77,0.0,0.0,0.0,0.0,0.0,0.0,77
297,1876634,77,0.0,0.0,0.0,0.0,0.0,0.0,77
298,1876633,77,0.0,0.0,0.0,0.0,0.0,0.0,77
299,1876632,77,0.0,0.0,0.0,0.0,0.0,0.0,77
300,1880951,77,0.0,0.0,0.0,0.0,0.0,0.0,77
301,1880992,77,66.0,52.0,48.0,0.0,0.0,0.0,48
302,1880994,77,66.0,52.0,48.0,36.0,24.0,12.0,12
303,1880993,77,66.0,52.0,48.0,36.0,24.0,12.0,12
304,1881001,77,66.0,52.0,48.0,36.0,24.0,12.0,12
305,1880995,77,66.0,52.0,48.0,36.0,24.0,12.0,12
306,1880998,77,66.0,52.0,48.0,0.0,0.0,0.0,48
307,1880999,77,66.0,52.0,48.0,0.0,0.0,0.0,48
308,1878613,77,66.0,52.0,48.0,36.0,24.0,12.0,12
309,1881000,77,66.0,52.0,48.0,36.0,24.0,12.0,12
310,1881303,77,66.0,52.0,48.0,36.0,24.0,12.0,12
311,1881304,77,66.0,52.0,48.0,36.0,24.0,12.0,12
312,1880599,77,66.0,52.0,48.0,36.0,24.0,12.0,12
313,1878620,77,66.0,52.0,48.0,36.0,24.0,12.0,12
314,1878629,77,66.0,52.0,48.0,36.0,24.0,12.0,12
315,1878628,77,66.0,52.0,48.0,36.0,24.0,12.0,12
316,1874140,77,66.0,0.0,0.0,0.0,0.0,0.0,66
317,1878621,77,66.0,0.0,0.0,0.0,0.0,0.0,66
318,1998309,77,66.0,52.0,48.0,36.0,24.0,12.0,12
319,1874195,77,66.0,0.0,0.0,0.0,0.0,0.0,66
320,1878622,77,66.0,0.0,0.0,0.0,0.0,0.0,66
321,1874200,77,66.0,0.0,0.0,0.0,0.0,0.0,66
322,1874176,77,66.0,0.0,0.0,0.0,0.0,0.0,66
323,1874193,77,66.0,0.0,0.0,0.0,0.0,0.0,66
324,1992621,77,66.0,0.0,0.0,0.0,0.0,0.0,66
325,1992588,77,66.0,52.0,48.0,0.0,0.0,0.0,48
326,1992646,77,66.0,52.0,48.0,0.0,0.0,0.0,48
327,1880987,77,66.0,0.0,0.0,0.0,0.0,0.0,66
328,1880978,77,0.0,0.0,0.0,0.0,0.0,0.0,77
329,1880977,77,0.0,0.0,0.0,0.0,0.0,0.0,77
330,1880979,77,0.0,0.0,0.0,0.0,0.0,0.0,77
331,1880975,77,0.0,0.0,0.0,0.0,0.0,0.0,77
332,1880976,77,66.0,0.0,0.0,0.0,0.0,0.0,66
333,1880997,77,66.0,52.0,0.0,0.0,0.0,0.0,52
334,1880996,77,66.0,52.0,48.0,0.0,0.0,0.0,48
335,1880990,77,66.0,0.0,0.0,0.0,0.0,0.0,66
336,1880988,77,66.0,0.0,0.0,0.0,0.0,0.0,66
337,1880989,77,66.0,0.0,0.0,0.0,0.0,0.0,66
338,1880991,77,66.0,0.0,0.0,0.0,0.0,0.0,66
339,1880981,77,0.0,0.0,0.0,0.0,0.0,0.0,77
340,1881309,77,66.0,52.0,48.0,0.0,0.0,0.0,48
341,1881308,77,66.0,52.0,48.0,0.0,0.0,0.0,48
342,1881307,77,66.0,0.0,0.0,0.0,0.0,0.0,66
343,1881310,77,66.0,0.0,0.0,0.0,0.0,0.0,66
344,1881311,77,66.0,52.0,0.0,0.0,0.0,0.0,52
345,1881318,77,66.0,0.0,0.0,0.0,0.0,0.0,66
346,1881312,77,66.0,52.0,0.0,0.0,0.0,0.0,52
347,1881315,77,66.0,52.0,0.0,0.0,0.0,0.0,52
348,1881319,77,66.0,52.0,48.0,0.0,0.0,0.0,48
349,1881320,77,66.0,52.0,48.0,0.0,0.0,0.0,48
350,1881321,77,66.0,52.0,48.0,0.0,0.0,0.0,48
351,1881302,77,66.0,52.0,48.0,36.0,0.0,0.0,36
352,1881305,77,66.0,52.0,48.0,36.0,0.0,0.0,36
353,1881306,77,66.0,52.0,48.0,0.0,0.0,0.0,48
354,1878634,77,66.0,52.0,48.0,36.0,24.0,12.0,12
355,1881632,77,66.0,52.0,48.0,36.0,24.0,0.0,24
356,1998310,77,66.0,0.0,0.0,0.0,0.0,0.0,66
357,1998311,77,66.0,52.0,48.0,36.0,24.0,12.0,12
358,1874168,77,66.0,52.0,48.0,36.0,24.0,12.0,12
359,1874182,77,66.0,52.0,48.0,36.0,24.0,12.0,12
360,1874203,77,66.0,52.0,48.0,36.0,0.0,0.0,36
361,1874194,77,66.0,0.0,0.0,0.0,0.0,0.0,66
362,1874189,77,66.0,52.0,48.0,36.0,0.0,0.0,36
363,1874162,77,66.0,0.0,0.0,0.0,0.0,0.0,66
364,1874161,77,66.0,52.0,48.0,0.0,0.0,0.0,48
365,1874163,77,66.0,52.0,48.0,36.0,0.0,0.0,36
366,1874166,77,66.0,52.0,48.0,36.0,0.0,0.0,36
367,1874165,77,66.0,52.0,48.0,0.0,0.0,0.0,48
368,1874167,77,66.0,52.0,48.0,0.0,0.0,0.0,48
369,1875366,77,66.0,52.0,48.0,36.0,0.0,0.0,36
370,1992592,77,66.0,0.0,0.0,0.0,0.0,0.0,66
371,1992615,77,0.0,0.0,0.0,0.0,0.0,0.0,77
372,1992623,77,66.0,52.0,48.0,0.0,0.0,0.0,48
373,1992644,77,66.0,52.0,48.0,36.0,24.0,12.0,12
374,1880986,77,0.0,0.0,0.0,0.0,0.0,0.0,77
375,1880985,77,0.0,0.0,0.0,0.0,0.0,0.0,77
376,1881226,77,0.0,0.0,0.0,0.0,0.0,0.0,77
377,1881316,77,66.0,52.0,0.0,0.0,0.0,0.0,52
378,1881317,77,66.0,52.0,0.0,0.0,0.0,0.0,52
379,1881314,77,66.0,0.0,0.0,0.0,0.0,0.0,66
380,1881313,77,66.0,52.0,0.0,0.0,0.0,0.0,52
381,1881323,77,66.0,0.0,0.0,0.0,0.0,0.0,66
382,1881324,77,66.0,0.0,0.0,0.0,0.0,0.0,66
383,1881325,77,66.0,0.0,0.0,0.0,0.0,0.0,66
384,1881331,77,66.0,0.0,0.0,0.0,0.0,0.0,66
385,1881332,77,66.0,0.0,0.0,0.0,0.0,0.0,66
386,1881326,77,66.0,52.0,0.0,0.0,0.0,0.0,52
387,1881238,77,0.0,0.0,0.0,0.0,0.0,0.0,77
388,1881239,77,66.0,0.0,0.0,0.0,0.0,0.0,66
389,1881240,77,0.0,0.0,0.0,0.0,0.0,0.0,77
390,1881330,77,66.0,52.0,0.0,0.0,0.0,0.0,52
391,1881322,77,66.0,52.0,0.0,0.0,0.0,0.0,52
392,1881327,77,66.0,52.0,0.0,0.0,0.0,0.0,52
393,1881329,77,66.0,52.0,0.0,0.0,0.0,0.0,52
394,1883850,77,66.0,0.0,0.0,0.0,0.0,0.0,66
395,1881333,77,66.0,0.0,0.0,0.0,0.0,0.0,66
396,1881328,77,66.0,0.0,0.0,0.0,0.0,0.0,66
397,1881339,77,66.0,0.0,0.0,0.0,0.0,0.0,66
398,1881241,77,0.0,0.0,0.0,0.0,0.0,0.0,77
399,1881242,77,0.0,0.0,0.0,0.0,0.0,0.0,77
400,1883863,77,66.0,52.0,48.0,0.0,0.0,0.0,48
401,1883862,77,66.0,52.0,48.0,36.0,0.0,0.0,36
402,1883861,77,66.0,52.0,48.0,0.0,0.0,0.0,48
403,1883859,77,66.0,52.0,48.0,0.0,0.0,0.0,48
404,1883865,77,66.0,52.0,48.0,0.0,0.0,0.0,48
405,1883860,77,66.0,52.0,48.0,0.0,0.0,0.0,48
406,1883864,77,66.0,52.0,48.0,0.0,0.0,0.0,48
407,1883858,77,66.0,52.0,0.0,0.0,0.0,0.0,52
