juris_zmod,variable,ACRES 0 0,ACRES 0 1,ACRES 0 M,ACRES 1 0,ACRES 1 1,ACRES 1 M,ACRES M 0,ACRES M 1,ACRES M M,Ksqft_basis,Ksqft_pba40,allow_nonres ACRES F_F,allow_nonres ACRES F_T,allow_nonres ACRES T_F,allow_nonres ACRES T_T,allow_nonres num_parcels F_F,allow_nonres num_parcels F_T,allow_nonres num_parcels T_F,allow_nonres num_parcels T_T,allow_res ACRES F_F,allow_res ACRES F_T,allow_res ACRES T_F,allow_res ACRES T_T,allow_res num_parcels F_F,allow_res num_parcels F_T,allow_res num_parcels T_F,allow_res num_parcels T_T,emp_basis,emp_pba40,num_parcels 0 0,num_parcels 0 1,num_parcels 0 M,num_parcels 1 0,num_parcels 1 1,num_parcels 1 M,num_parcels M 0,num_parcels M 1,num_parcels M M,units_basis,units_pba40
unincorporated_sonoma,IL,720432.5122202139,183087.8292654775,42365.00242446781,442.7997976225217,1625.7499179790493,0.319769826576,0.0,0.0,6.51060327727,8400233.699493274,480924.23401631427,755645.8258737577,180354.61399196682,0.0,11960.284133139956,65020.0,1933.0,0.0,3029.0,,,,,,,,,17084357.200109903,1245738.2691559782,66067.0,2979.0,226.0,266.0,442.0,1.0,0.0,0.0,1.0,140562.11636261578,140562.11636261578
union_city,IL,9022.784104891683,194.2721787027493,786.1599016441313,165.53673492280546,907.305312491678,30.17542890718,1.219476799309,0.0,0.487031756624,58582.51789179931,61631.639700394706,9506.474303960154,187.53202415536757,184.41564339308337,1229.5181986075447,14896.0,71.0,116.0,1042.0,,,,,,,,,144721.9252148374,148130.96985812733,14731.0,86.0,778.0,213.0,309.0,2.0,4.0,0.0,2.0,22594.119079694807,22594.119079694807
vacaville,IL,11416.83091492015,636.8483568535432,2079.115348996073,692.7216607975114,1116.0778195351297,0.0,83.29860111169499,132.314599048407,6.698993720261001,56243.63302380152,56243.63302380152,12177.495166621931,747.4278056420006,0.0,3238.9833227188237,25648.0,1095.0,0.0,1179.0,,,,,,,,,162568.87177271355,162644.2001789115,26353.0,1120.0,101.0,71.0,231.0,0.0,28.0,16.0,2.0,49193.5076801981,49193.5076801981
vallejo,IL,9922.406623596784,242.86639869353124,7176.4165414336685,266.2602386063399,932.0457608561418,379.326488539081,2.400060004313455,0.0,1.6697475567502398,100599.54353314434,100599.54353314434,16172.943868995451,234.24500229090523,0.0,2516.2029880002333,34973.0,72.0,0.0,3125.0,,,,,,,,,287427.26723755524,287427.26723755524,36374.0,74.0,601.0,436.0,666.0,4.0,10.0,0.0,5.0,58772.52915773005,58772.52915773005
walnut_creek,IL,6910.093364474894,3471.8369187868607,586.0780285446968,51.41545631821529,179.98472808530698,0.0,0.0,0.0,0.0363792425731,52357.263444986835,50445.981270759876,7069.529269394618,3279.5826198184654,0.0,850.3329862394614,11672.0,3445.0,0.0,882.0,,,,,,,,,147953.93940776793,144131.37505931393,12233.0,3622.0,93.0,15.0,35.0,0.0,0.0,0.0,1.0,55548.40249015621,55548.40249015621
windsor,IL,3156.7724549111617,517.576730708817,9.90391875734,23.259328615252002,293.2501559400662,0.0,2.191676954866,0.0,1.730445380726,10472.1403345572,10472.1403345572,2784.063470251134,439.2369189435867,0.0,781.3843220735115,6487.0,1415.0,0.0,634.0,,,,,,,,,27807.519939568916,27807.519939568916,6908.0,1499.0,1.0,10.0,110.0,0.0,3.0,0.0,5.0,14808.630678992322,14808.630678992322
woodside,IL,5746.875777909133,26.13450472217,886.9020077310021,0.0,0.0,0.0,0.0,0.0,0.0,1669.6306884741161,315.74329111190235,6623.752445097374,26.13450472217,0.0,10.025340542758101,2378.0,7.0,0.0,23.0,,,,,,,,,3609.8984836155764,902.1236888911494,2366.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.792876898474,2315.792876898474
yountville,IL,878.2337892890081,0.0,16.660797600125203,0.0,0.0,0.0,0.035145728682,0.0,0.0,672.15532905025,672.15532905025,778.6689295116873,0.0,0.0,116.26080310612821,812.0,0.0,0.0,28.0,,,,,,,,,1920.4437972864284,1920.4437972864284,824.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1952.4413650285364,1952.4413650285364
alameda,IW,2214.364441154528,1306.9477261750378,2534.6624926504596,3.4691738129154,517.3719101767663,0.0,0.0,0.0,0.0,51852.3022062118,51852.3022062118,4586.645106737735,1146.7237259738881,,843.446911258082,14530.0,2886.0,,925.0,,,,,,,,,147014.38772516334,147155.76416164133,14836.0,3222.0,84.0,12.0,187.0,0.0,0.0,0.0,0.0,47134.28883982827,47134.28883982827
albany,IW,2500.748569185826,0.0,163.98461054096234,0.0,0.0,0.0,21.05756900695,0.0,121.2721128384,17053.8402935209,17053.8402935209,2219.9004596458167,0.0,,587.1624019263205,233.0,0.0,,4345.0,,,,,,,,,48725.25798148836,48725.25798148836,4501.0,0.0,69.0,0.0,0.0,0.0,3.0,0.0,5.0,9803.776618336802,9803.776618336802
american_canyon,IW,1508.8023022203145,231.441134794872,116.27777980324342,131.494977955011,1471.0842804827962,0.0,3.799762633584,0.0,0.0,47229.028856402045,47229.028856402045,1417.1597644049543,193.384241226042,,1852.356232258825,4889.0,17.0,,305.0,,,,,,,,,134940.08244686286,134940.08244686286,5002.0,21.0,11.0,13.0,139.0,0.0,25.0,0.0,0.0,6502.436793217242,6502.436793217242
antioch,IW,8377.482224199812,5307.491568427139,297.23410063852697,76.338390663612,1433.8368876481495,12.1088143262646,25.479327293172997,123.70193681891399,0.823093543459,143728.09953295713,143728.09953295713,2546.5898949063717,1799.9760942104651,,11307.93035444238,439.0,542.0,,30413.0,,,,,,,,,410651.71295130585,410651.71295130585,13774.0,16531.0,170.0,28.0,854.0,4.0,12.0,18.0,3.0,51734.36070253062,51734.36070253062
atherton,IW,2735.6886415767076,105.541543065275,43.2160465394976,0.0,0.0,0.0,0.975763541597,0.556985064049,1.0508726149876302,996.6220873674836,895.988027630031,2689.1052023116936,88.83654024092999,,109.08810984949001,2533.0,18.0,,37.0,,,,,,,,,2761.2339127035652,2559.9657932286605,2554.0,21.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,2516.9302590823154,2516.9302590823154
belmont,IW,2037.8536869109794,19.240183320848306,319.965058644348,27.585827356825803,0.956842540185,0.0,11.746012022189598,0.0,0.7144160914567,7783.906575347623,7732.530992121084,2170.740969917332,5.1612182865009,,242.15983868299435,7368.0,19.0,,441.0,,,,,,,,,26252.093620155967,26149.342453702884,7660.0,44.0,29.0,15.0,2.0,0.0,73.0,0.0,5.0,14012.77760727969,14012.77760727969
belvedere,IW,263.75219147831007,0.0,65.6270009116581,0.0,0.0,0.0,0.0,0.0,0.0,150.41330225790225,150.41330225790225,316.8311515551365,0.0,,12.548040834831797,928.0,0.0,,28.0,,,,,,,,,429.752292165435,429.752292165435,927.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.0342347048688,1304.0342347048688
benicia,IW,3085.961900133283,1696.5357577710658,468.7727648346838,7.06474817852,2305.6031284217997,57.746645288151,0.0,0.0,0.0,86866.88592080127,86866.88592080127,3331.267186066676,1670.6843999940188,,2619.733358566813,2379.0,6992.0,,1134.0,,,,,,,,,248887.92887938686,248887.92887938686,2930.0,7009.0,110.0,1.0,450.0,5.0,0.0,0.0,0.0,23861.96450519022,23861.96450519022
berkeley,IW,4347.4661317984755,4957.600434307013,23.716347011743398,0.0,338.1142463875687,0.0,2.4109341384669,107.963842980471,0.8482563248076,283128.0156722363,283128.0156722363,1173.8887347350787,4955.932510925044,,3648.298947288426,1513.0,124.0,,24650.0,,,,,,,,,800663.4756702307,800663.4756702307,24984.0,523.0,16.0,0.0,733.0,0.0,13.0,10.0,8.0,68792.52563009642,68792.52563009642
brentwood,IW,1634.6206459813675,5900.137612838362,214.98600273854913,0.0,74.482535829694,0.0,0.0,3.54582450989,0.0,259191.87076166304,88483.64770088144,1644.354783462939,3362.910477950304,,2820.5073604846457,3541.0,9637.0,,5889.0,,,,,,,,,595454.6455310794,256953.18042109683,3603.0,15349.0,64.0,0.0,50.0,0.0,0.0,1.0,0.0,72787.99567081576,72787.99567081576
brisbane,IW,819.4012071003166,62.00606759693032,85.2899009382203,10.644076915272079,748.3397943862288,11.9265394029,4.76578141935189,0.5712278099070001,7.981951654186705,99308.9639659592,99308.9639659592,717.1354651481533,25.993255861618305,,1007.797826213542,1422.0,10.0,,293.0,,,,,,,,,230192.93009499327,230192.93009499327,1538.0,24.0,6.0,7.0,136.0,1.0,8.0,2.0,3.0,2254.3104175532258,2254.3104175532258
burlingame,IW,1683.2377322454784,32.9586103790497,146.010006289775,99.68239338542321,216.49696967164286,0.0,1.58980561760382,0.0,33.55857965801726,38233.72945195757,38174.72467586042,1558.5360715779143,22.269759499757598,,632.728266169316,6973.0,5.0,,816.0,,,,,,,,,109188.65148322404,109070.64193102972,7458.0,31.0,10.0,102.0,162.0,0.0,9.0,0.0,22.0,19110.917200888838,19110.917200888838
calistoga,IW,1283.4806931000778,14.3352130991872,138.480807550696,26.442327220631007,47.497414809531804,0.0,0.0,0.0,9.285864885491,29711.802396762745,29711.802396762745,898.4544094450306,0.0,,621.0679112205853,249.0,0.0,,1402.0,,,,,,,,,84890.86399075072,84890.86399075072,1568.0,2.0,19.0,2.0,51.0,0.0,0.0,0.0,9.0,6568.2302888691975,6568.2302888691975
campbell,IW,2714.0587063387698,191.01303476758358,22.471234435547355,0.0,0.0,0.0,62.75108987501672,6.948193863376,18.240812356563985,15328.553273585674,14783.877036232763,2173.6122951547254,14.573677218788001,,827.2970992633382,9540.0,17.0,,1230.0,,,,,,,,,41146.74961865804,40057.39714395221,10120.0,281.0,13.0,0.0,0.0,0.0,347.0,8.0,18.0,23938.676474469306,23938.676474469306
clayton,IW,2083.768577721396,0.0,3.998710730392,0.0,0.0,0.0,45.74556868109431,0.0,0.8264621386794001,301.0840550224295,301.0840550224295,2099.5370219910424,0.0,,34.8022972805197,3923.0,0.0,,49.0,,,,,,,,,860.2401572069415,860.2401572069415,3851.0,0.0,3.0,0.0,0.0,0.0,116.0,0.0,2.0,4945.422501224277,4945.422501224277
cloverdale,IW,1216.7654579699047,6.675905867159999,18.422628144882502,35.6017392610384,21.768677926850703,0.0,5.1261323699700005,0.0,7.870121536036001,15044.395514890284,15044.395514890284,1035.7170566752689,0.0,,276.5136064005739,2753.0,0.0,,361.0,,,,,,,,,40845.0269687243,40845.0269687243,3046.0,2.0,13.0,24.0,15.0,0.0,7.0,0.0,7.0,5395.506744405191,5395.506744405191
colma,IW,52.40418180881125,2.39828904194,888.9258589153058,152.97947555830956,2.62142046901,0.0,0.23257813979085998,0.0,5.260090236822,10841.891383067828,10841.891383067828,932.3403067983429,2.39828904194,,170.08329832970617,378.0,2.0,,130.0,,,,,,,,,30976.832523050944,30976.832523050944,279.0,2.0,134.0,87.0,1.0,0.0,3.0,0.0,4.0,8974.760911119833,8974.760911119833
concord,IW,13753.708438689047,1500.1101682258613,564.7457636114746,269.713094521487,616.2797712126952,0.58318647096,27.147131338602314,11.538681976488201,34.928755605920124,150831.361389379,150831.361389379,13585.39842324546,1492.9017327770823,,1700.454835629967,30154.0,224.0,,1507.0,,,,,,,,,431831.0117120766,431831.0117120766,30903.0,243.0,183.0,66.0,392.0,1.0,27.0,8.0,62.0,119514.0783673404,119514.0783673404
corte_madera,IW,1640.0486215930482,35.369261779448,19.45012906983899,0.0,4.547483435969999,0.0,0.6333901746852001,0.0,1.3496125752417703,29032.241344841434,29032.241344841434,1051.1760670866668,0.0,,650.2224315415639,1135.0,0.0,,2567.0,,,,,,,,,83429.89825409456,83429.89825409456,3633.0,35.0,17.0,0.0,2.0,0.0,5.0,0.0,10.0,6429.097840919142,6429.097840919142
cotati,IW,807.4946009651155,13.9208319296,31.189062479523603,59.784318430030304,52.825037662715,10.31091632126,0.7457234839202002,0.0,1.430681264665759,20410.33595034194,20410.33595034194,276.9922039950039,9.59054076865,,691.1184277731759,281.0,2.0,,2058.0,,,,,,,,,55052.67693895613,55052.67693895613,2197.0,5.0,30.0,28.0,56.0,2.0,15.0,0.0,8.0,6863.100637156816,6863.100637156816
cupertino,IW,6083.933762006918,2.784521820816,28.8632199854948,0.0,0.0,0.0,6.5826876275808015,0.0,0.0,24345.803817160282,24152.836454977736,5335.231251582009,2.784521820816,,784.14841803797,14684.0,17.0,,792.0,,,,,,,,,69319.73970424657,68933.80497988148,15457.0,17.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,26643.799330406167,26643.799330406167
daly_city,IW,2703.984456007438,198.8325481134822,717.0066704835768,12.5065468628719,16.154732602657,0.0,28.767634899697757,0.6871502840696999,4.0441185674913,72895.84850590029,72765.79777221517,3027.373735186731,84.18208758239416,,570.4280350521666,19641.0,131.0,,1309.0,,,,,,,,,218518.90714685235,228257.5897501279,20053.0,489.0,116.0,46.0,28.0,0.0,292.0,8.0,49.0,36025.26720635846,36025.26720635846
danville,IW,6152.567136178032,3775.334057782435,353.40168981729136,0.0,23.1442554607873,0.0,4.6221910383323,0.900592574982,7.793279233811701,7567.502075028746,7567.502075028746,6366.40783808977,3675.79842567718,,275.55693831872736,12425.0,2211.0,,441.0,,,,,,,,,22328.027563092237,23224.32800112857,12689.0,2260.0,53.0,0.0,12.0,0.0,22.0,13.0,28.0,20660.871438210605,20660.871438210605
dixon,IW,3321.3592952550907,112.62004177951424,497.151681364448,10.1824762860176,4.67070391617,0.0,0.0,0.0,0.0,80522.85894264611,80522.85894264611,2561.9485383283295,4.541240083510501,,1379.494420189399,5065.0,13.0,,596.0,,,,,,,,,229177.99076695647,229177.99076695647,5494.0,137.0,23.0,18.0,2.0,0.0,0.0,0.0,0.0,12200.19533439518,12200.19533439518
dublin,IW,2078.6304295025784,4643.944653698798,1204.2744028145273,18.73670615855,762.0865920351832,0.0,1.7711740156260003,29.877344088822603,8.148109884751,150552.5648737917,150552.5648737917,2209.519778911943,1915.6412901498427,,4622.308343137035,106.0,469.0,,10049.0,,,,,,,,,430150.1667090684,430150.1667090684,4449.0,6036.0,10.0,5.0,105.0,0.0,4.0,13.0,2.0,24521.338013004337,24521.338013004337
east_palo_alto,IW,926.9529079508708,39.5931697367053,247.46550953623913,16.196484080863797,78.54074534143939,0.0,0.8503192835693001,3.3942800376286995,0.033381568434,15745.134812883429,15731.574642622627,1068.3843005003355,20.17163506992171,,224.47086196549236,4113.0,65.0,,451.0,,,,,,,,,45411.394799579364,46330.43129209394,4293.0,141.0,16.0,57.0,93.0,0.0,8.0,20.0,1.0,21793.20597038934,21793.20597038934
el_cerrito,IW,1777.2933065227867,22.68647018748951,26.686653152622902,13.236632488470702,18.398270940104027,0.7883663476189999,0.0,0.0,0.0,88007.84274988959,88007.84274988959,485.6920250771563,6.0226558271825,,1367.3750187347537,403.0,11.0,,8164.0,,,,,,,,,251450.9792853993,251450.9792853993,8374.0,46.0,33.0,52.0,71.0,2.0,0.0,0.0,0.0,17992.90561228477,17992.90561228477
emeryville,IW,486.28462672890805,0.0,9.466005097801702,31.956499043266998,69.16679783239216,0.0,0.0,0.0,0.0,55713.29319463887,55713.29319463887,129.79087038024133,0.0,,467.08305832212784,187.0,0.0,,896.0,,,,,,,,,157139.5199572767,157139.5199572767,958.0,0.0,29.0,15.0,81.0,0.0,0.0,0.0,0.0,26593.70905878639,26593.70905878639
fairfax,IW,1141.6603025674342,0.376168734654,41.9961626987717,0.50249408636,2.319136715961,0.0,0.0,0.0,0.0,48889.765343291554,48889.765343291554,175.81311478296735,0.0,,1011.0411500202139,161.0,0.0,,3169.0,,,,,,,,,139613.21317955133,139613.21317955133,3294.0,2.0,28.0,3.0,3.0,0.0,0.0,0.0,0.0,4760.3406334633655,4760.3406334633655
fairfield,IW,11248.424258954572,0.0,10193.986282985381,168.32483448399,1951.4371005674411,138.74400200257998,0.0,0.0,16.866594683186996,99648.18954357211,99648.18954357211,19557.139976682916,0.0,,4160.64309699397,28164.0,0.0,,3068.0,,,,,,,,,258222.39604948607,258222.39604948607,27194.0,0.0,3410.0,19.0,554.0,3.0,0.0,0.0,52.0,43684.9288902161,43684.9288902161
foster_city,IW,1750.435662221685,414.29011417079136,74.598151522752,0.0,48.33969447394641,0.0,0.1646025987455,0.0,0.0,20836.6471480527,20836.6471480527,1635.1049993623594,182.76281233710597,,469.9604132884515,6734.0,12.0,,505.0,,,,,,,,,85978.65977909663,90228.62052062203,7120.0,88.0,7.0,0.0,33.0,0.0,3.0,0.0,0.0,18482.01946554713,18482.01946554713
fremont,IW,38857.247318051166,57.47008980861,4283.444268449158,246.13847361934134,3825.0076347952336,53.496861388778,0.201763623361,0.0,0.0,773441.8662049059,773441.8662049059,31898.466002556346,44.453953992399995,,15380.086453186805,2505.0,1.0,,51234.0,,,,,,,,,2209832.3683105586,2209832.3683105586,51840.0,3.0,870.0,104.0,912.0,10.0,1.0,0.0,0.0,86801.25811059188,86801.25811059188
gilroy,IW,5975.186245675199,2243.743298606266,10.183248106346499,874.3489852935965,46.344089975799,0.0,0.0,0.0,0.0,268513.2221822003,268513.2221822003,3790.159365335729,1776.3843008217834,,3583.2622014996928,1796.0,8668.0,,2141.0,,,,,,,,,686224.9530772871,686224.9530772871,3387.0,8944.0,11.0,249.0,14.0,0.0,0.0,0.0,0.0,40139.10730473745,40139.10730473745
half_moon_bay,IW,2089.4271453628417,57.854717346173,348.09771947288584,959.281343143622,36.40631254743022,2.7096751100734,1.9591575804278498,0.0,0.0835633850366,6434.198463738012,6171.961862662049,2286.2347356493383,56.617953030043,,1152.9669452691073,3400.0,8.0,,2230.0,,,,,,,,,16321.952068183075,15797.478866031151,3551.0,9.0,115.0,1824.0,103.0,19.0,16.0,0.0,1.0,15568.378780762441,15568.378780762441
hayward,IW,13068.473120008946,2151.4680958659324,4975.47766903333,141.23295327974907,2808.166784071998,17.77361903790043,3354.695007586879,1.3434635634364582,34.1494688245609,199225.41727425437,179942.567072491,19769.923145788365,1416.6551860768448,,5366.201849407518,20622.0,1919.0,,9177.0,,,,,,,,,547864.6591861915,509298.95878266485,24609.0,4989.0,453.0,58.0,1457.0,13.0,55.0,39.0,45.0,65646.44361521721,65646.44361521721
healdsburg,IW,1634.9624956424861,472.69135002185726,3.451779022879,64.57468014609222,255.1721184616773,0.0,7.067967319598001,0.5925923077885,0.86782846468162,44486.85659226422,15788.740275799846,1395.9841159333828,421.6264489716096,,621.7702464820715,2062.0,1703.0,,612.0,,,,,,,,,96580.01191906826,39183.77928613941,2413.0,1775.0,3.0,40.0,116.0,0.0,23.0,3.0,4.0,8378.984293206759,8378.984293206759
hercules,IW,1984.8834082549586,131.522254499522,969.1527631118863,41.929677459816396,211.32660089205177,3.0661021480010002,0.258680940102,0.0,1.510854863409,13868.730946723403,13868.730946723403,2705.400095974626,115.98225792734,,522.2679882677751,5290.0,9.0,,1603.0,,,,,,,,,38665.850340763485,38665.850340763485,6166.0,15.0,83.0,136.0,497.0,2.0,1.0,0.0,2.0,13040.23371320543,13040.23371320543
hillsborough,IW,3273.9726666166293,53.16822168223501,162.64689462274998,0.0,0.0,0.0,2.9621618468632,0.0,0.0,35086.36270598483,35086.36270598483,459.8047927960652,10.223399301799999,,3022.721752670613,151.0,1.0,,4014.0,,,,,,,,,100265.92483363514,100265.92483363514,4133.0,10.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,6152.328340800978,6152.328340800978
lafayette,IW,8838.69059086293,0.0,6.107810613328,0.0,0.0,0.0,20.226419264886,0.0,1.904367774178,4182.4184258601845,4182.4184258601845,8668.22243956628,0.0,,198.7067489490442,8449.0,0.0,,404.0,,,,,,,,,11949.766931029102,11949.766931029102,8840.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,25534.925482066647,25534.925482066647
larkspur,IW,1442.378422946017,107.29122315622399,49.02626768520868,17.2774453481737,0.81729394802843,0.0,0.0,3.387804348696,1.5972405404234,18235.42064133143,18235.42064133143,581.6188332555848,20.154794607002003,,1020.0020701101797,229.0,9.0,,4121.0,,,,,,,,,52122.05105648493,52608.52409176305,4288.0,18.0,18.0,26.0,3.0,0.0,0.0,4.0,2.0,7445.385251302756,7445.385251302756
livermore,IW,8650.194509260129,434.99304328577546,4997.976754367471,111.63974760516001,953.4519675256831,0.0,0.0,0.0,0.0,298562.98446510185,298562.98446510185,12048.082377830327,296.61382524595047,,2803.55981896796,25083.0,48.0,,1465.0,,,,,,,,,854836.4818345455,854836.4818345455,25384.0,127.0,831.0,3.0,251.0,0.0,0.0,0.0,0.0,63315.04090932777,63315.04090932777
los_altos,IW,3218.193322446415,39.158139596413605,19.792797890821,0.28165265809,0.791488669823,0.0,51.94175183390942,0.57155697673963,0.005621760765052001,15999.337783492156,15999.337783492156,2937.2729351657704,4.045865167360629,,389.41753149983805,9824.0,9.0,,610.0,,,,,,,,,45712.39366712037,45712.39366712037,10222.0,93.0,3.0,1.0,1.0,0.0,119.0,2.0,2.0,22935.954794383913,22935.954794383913
los_altos_hills,IW,4933.3515908326635,0.0,1.44990059561,0.0,0.0,0.0,117.58378784111366,0.0,4.344987714325,134.77479629106716,134.77479629106716,5053.292485219326,0.0,,3.4377817643879998,3169.0,0.0,,3.0,,,,,,,,,385.07084654590614,385.07084654590614,3062.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,5.0,129.98191266794447,129.98191266794447
los_gatos,IW,5247.0927813859325,0.0,1096.7404655576042,0.0,0.0,0.0,1.754997645398,0.0,3.0754258691696705,107.32024023192469,107.32024023192469,6345.1368499372165,0.0,,3.5268205208607,9946.0,0.0,,18.0,,,,,,,,,306.62925780549915,306.62925780549915,9886.0,0.0,66.0,0.0,0.0,0.0,5.0,0.0,7.0,111.81896513520029,111.81896513520029
martinez,IW,5809.816069062015,0.0,1284.2530728486472,0.0,166.56621153187,0.0,0.0,0.0,3.27902222229,13468.849291500967,13468.849291500967,6683.412475314175,0.0,,580.5019003506422,11327.0,0.0,,658.0,,,,,,,,,39334.30709647019,39334.30709647019,11852.0,0.0,118.0,0.0,12.0,0.0,0.0,0.0,3.0,26614.22170190225,26614.22170190225
menlo_park,IW,3540.18545777505,6.204592977637999,2060.3152921965634,2.4975267483090002,0.307458353372,0.0,38.92420206494,0.0,4.1224018293364,20425.246491982114,20176.69140141457,4550.905069015305,4.483316929428998,,1097.1685460004676,8453.0,15.0,,642.0,,,,,,,,,54619.903139365524,54122.79295823044,9049.0,17.0,30.0,3.0,1.0,0.0,3.0,0.0,7.0,16046.81190691315,16046.81190691315
mill_valley,IW,2484.7833087359745,0.0,127.86658509583135,0.0,0.0,0.0,0.0,0.0,0.0,63063.15870717855,63063.15870717855,1191.4600989105502,0.0,,1421.189794921254,368.0,0.0,,5326.0,,,,,,,,,180199.73244664536,180199.73244664536,5612.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,6862.615574028207,6862.615574028207
millbrae,IW,456.39476940936004,1002.1182049542607,127.26462485068389,11.303187972374003,31.0663621317644,0.482516780269,2.3721368108481005,0.0,1.2896196179800001,68499.24053925322,68451.8517817132,204.3468098544478,123.55809553278239,,1304.3865171403115,73.0,45.0,,6007.0,,,,,,,,,195671.49689140372,195576.7193763236,993.0,5057.0,31.0,16.0,17.0,1.0,8.0,0.0,2.0,15643.502383775049,15643.502383775049
milpitas,IW,6078.068955079197,251.31760992136623,38.57457733429899,14.201731233814002,624.4865807479109,0.0,0.0309549856739,0.0,0.0,48027.13041729136,48027.13041729136,4750.512873615072,35.0748683479749,,2221.092667339213,14993.0,15.0,,971.0,,,,,,,,,128602.61014575518,128602.61014575518,15521.0,195.0,15.0,9.0,238.0,0.0,1.0,0.0,0.0,42673.6666617289,42673.6666617289
monte_sereno,IW,908.0887518555021,0.0,8.51118998709,0.0,0.0,0.0,1.24038684781,0.0,0.0,0.0,0.0,917.840328690402,0.0,,0.0,1251.0,0.0,,0.0,,,,,,,,,0.0,0.0,1248.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1423.5670224059074,1423.5670224059074
moraga,IW,5637.419956172469,0.0,79.867248479624,0.0,0.0,0.0,0.423041270366,0.0,0.609596228787,5065.630196304132,5065.630196304132,5573.839627229185,0.0,,144.4802149220654,4875.0,0.0,,117.0,,,,,,,,,18192.44308371534,18192.44308371534,4982.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,5315.829636843476,5315.829636843476
morgan_hill,IW,4849.232504777096,1106.7539303842627,12.718304298093999,124.45080059702069,670.8022757028476,0.0,134.67940859079505,1.09465866549,4.90977879782567,98161.19389202089,93300.83644064933,4295.478314120368,1096.767176738254,,1512.3961709548066,9804.0,200.0,,925.0,,,,,,,,,286515.4821010966,276870.2119904322,10155.0,203.0,6.0,51.0,308.0,0.0,193.0,1.0,12.0,20385.607620511615,20385.607620511615
mountain_view,IW,4294.386452567324,264.1132457642393,1261.8035138026444,785.0569836079057,871.2214680581632,0.07182403782610003,116.19673281685195,0.0,57.25062428075147,41306.3059100795,41121.533198116005,4791.5123363577995,162.8820373119891,,2695.7064712658726,12555.0,29.0,,2258.0,,,,,,,,,118605.51255284068,118235.96712891372,12669.0,146.0,32.0,167.0,1240.0,1.0,506.0,0.0,81.0,72631.57601152082,72631.57601152082
napa,IW,8441.522749027254,868.234269389883,192.79695874280236,138.55936493147235,184.38920534472632,2.42867276271,0.5921391827618001,0.0,4.101634225915619,110192.13025582714,110192.13025582714,2247.2050686947073,447.324256496294,,7138.095668416503,579.0,48.0,,23053.0,,,,,,,,,315542.3122145488,313464.3355329506,23195.0,315.0,81.0,39.0,41.0,1.0,2.0,0.0,6.0,109351.78023359158,109351.78023359158
newark,IW,6193.478070993404,410.7942971840127,477.5395556600945,64.48665247841883,163.6967718809505,0.0,0.0,0.0,0.0,37169.88904660559,37169.88904660559,4461.0015228539305,73.13228848735746,,2775.861536855622,4198.0,354.0,,6821.0,,,,,,,,,102126.88991954751,102126.88991954751,10421.0,701.0,78.0,135.0,38.0,0.0,0.0,0.0,0.0,7714.793829171574,7714.793829171574
novato,IW,13271.724506939741,52.33115465549929,2367.015999123987,210.91052676516117,69.30991833909512,0.0,88.78236642310203,1.45908386084,27.241536679590283,318960.6895073699,318960.6895073699,9419.354865324403,4.858947995734,,6664.561279466888,1086.0,8.0,,16986.0,,,,,,,,,911316.2557353465,911316.2557353465,17145.0,94.0,63.0,332.0,103.0,0.0,301.0,1.0,41.0,64166.2481813622,64166.2481813622
oakland,IW,21907.424857082784,9705.268925388802,56.43808205238412,669.9245464390899,1142.0925770754436,0.0,1.5561087011942605,1.28296779905,0.0,1247318.8976281062,1247316.9987654926,11811.828021831256,9385.412053838701,,12286.747988869214,17373.0,307.0,,80871.0,,,,,,,,,3524613.4476760193,3524609.649950792,94096.0,1669.0,116.0,1436.0,1222.0,0.0,11.0,1.0,0.0,509062.3663719781,509062.3663719781
oakley,IW,6273.747774110354,323.64627218979314,2128.850641313648,0.0,148.610268719508,0.0,58.5069718510728,3.685250098803,265.422962899821,24418.19485776123,24418.19485776123,8212.25318517538,297.9379010279872,,692.2790549796217,11053.0,403.0,,382.0,,,,,,,,,66080.02100781852,66080.02100781852,11236.0,410.0,68.0,0.0,69.0,0.0,41.0,7.0,7.0,17351.36674419315,17351.36674419315
orinda,IW,7214.277778559977,0.0,0.00138490521085,0.0,0.0,0.0,0.0,0.0,0.0,23591.244693739143,23591.244693739143,6986.580434433875,0.0,,227.69872903131903,7088.0,0.0,,88.0,,,,,,,,,67970.81082873001,67970.81082873001,7175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10521.621982025657,10521.621982025657
