"TAZ1454","emp_sec11","emp_sec21","emp_sec22","emp_sec23","emp_sec3133","emp_sec42","emp_sec4445","emp_sec4849","emp_sec51","emp_sec52","emp_sec53","emp_sec54","emp_sec55","emp_sec56","emp_sec61","emp_sec62","emp_sec71","emp_sec72","emp_sec81","emp_sec92","TOTEMP","AGREMPN","FPSEMPN","HEREMPN","MWTEMPN","OTHEMPN","RETEMPN","County_Name"
193,10.9682602927102,0,0,153.555644097942,3.29047808781305,88.8429083709524,55.9381274928219,208.396945561493,0,94.3270385173075,323.56367863495,53.7444754342799,4.38730411708407,32.9047808781305,95.4238645465785,210.590597620035,102.004820722205,300.530332020259,195.235033210241,764.487742401899,2698.1920320067,10.9682602927102,508.927277581752,903.784648119319,300.530332020259,918.043386499842,55.9381274928219,"San Mateo"
194,2.19365205854204,0,0,140.39373174669,0,19.7428685268783,120.650863219812,19.7428685268783,6.58095617562611,10.9682602927102,35.0984329366726,21.9365205854204,0,35.0984329366726,220.462031883475,3033.82079696364,2.19365205854204,17.5492164683363,48.2603452879248,16.4523904390653,3751.14502010688,2.19365205854204,103.101646751476,3322.28604266191,39.4857370537566,163.427078361382,120.650863219812,"San Mateo"
195,0,0,0,6.58095617562611,0,7.67778220489712,126.134993366167,0,4.38730411708407,0,6.58095617562611,8.77460823416814,0,5.48413014635509,227.042988059101,30.7111288195885,39.4857370537566,0,13.1619123512522,0,476.022496703622,0,20.8396945561493,310.401766283698,7.67778220489712,10.9682602927102,126.134993366167,"San Mateo"
196,0,0,0,17.5492164683363,5.48413014635509,0,12.0650863219812,0,2.19365205854204,0,4.38730411708407,15.3555644097942,0,8.77460823416814,50.4539973464668,47.1635192586538,4.38730411708407,34.0016069074016,43.8730411708407,0,245.689030556708,0,28.5174767610465,179.879468800447,5.48413014635509,19.7428685268783,12.0650863219812,"San Mateo"
197,0,0,0,0,0,3.29047808781305,10.9682602927102,0,8.77460823416814,14.2587383805232,3.29047808781305,7.67778220489712,0,1.09682602927102,0,36.1952589659436,1.09682602927102,146.974687922316,7.67778220489712,12.0650863219812,253.366812761605,0,26.3238247025044,191.944555122428,3.29047808781305,20.8396945561493,10.9682602927102,"San Mateo"
198,0,0,0,0,15.3555644097942,12.0650863219812,61.422257639177,58.1317795513639,3.29047808781305,10.9682602927102,40.5825630830277,0,0,0,86.6492563124104,510.024103611023,4.38730411708407,15.3555644097942,29.6143027903175,0,847.846520626497,0,51.5508233757378,646.030531240629,85.5524302831394,3.29047808781305,61.422257639177,"San Mateo"
199,0,0,0,12.0650863219812,19.7428685268783,4.38730411708407,2146.48853928338,8.77460823416814,167.814382478466,357.565285542352,281.884289522652,52.6476494050088,0,10.9682602927102,14.2587383805232,197.428685268783,54.8413014635509,952.044993407243,87.7460823416814,107.48895086856,4476.14702545502,0,703.065484762722,1306.31980086178,32.9047808781305,287.368419669007,2146.48853928338,"San Mateo"
200,0,0,0,17.5492164683363,9.87143426343916,54.8413014635509,2621.41420995773,37.2920849952146,24.1301726439624,17.5492164683363,35.0984329366726,35.0984329366726,0,75.6809960197002,6.58095617562611,21.9365205854204,687.709920352928,392.663718479024,921.333864587655,120.650863219812,5079.40134155408,0,163.427078361382,2030.22498018065,102.004820722205,162.330252332111,2621.41420995773,"San Mateo"
201,2.19365205854204,0,0,177.685816741905,23.0333466146914,47.1635192586538,152.458818068671,54.8413014635509,2.19365205854204,58.1317795513639,53.7444754342799,37.2920849952146,0,41.6793891122987,63.615909697719,74.5841699904292,18.6460424976073,149.168339980858,185.363598946802,59.228605580635,1201.02450205176,2.19365205854204,190.847729093157,491.378061113416,125.038167336896,239.108074381082,152.458818068671,"San Mateo"
202,0,0,0,49.3571713171958,0,5.48413014635509,91.0365604294945,8.77460823416814,3.29047808781305,4.38730411708407,7.67778220489712,12.0650863219812,0,1.09682602927102,175.492164683363,86.6492563124104,24.1301726439624,5.48413014635509,7.67778220489712,3.29047808781305,485.893930967061,0,25.2269986732334,299.433505990988,14.2587383805232,55.9381274928219,91.0365604294945,"San Mateo"
203,0,0,0,108.585776897831,2.19365205854204,61.422257639177,293.949375844633,12.0650863219812,511.120929640294,93.2302124880365,88.8429083709524,92.1333864587655,0,106.392124839289,39.4857370537566,567.059057133116,186.460424976073,174.395338654092,126.134993366167,70.1968658733451,2533.66812761605,0,380.598632157043,1093.5355511832,75.6809960197002,689.90357241147,293.949375844633,"San Mateo"
204,0,0,0,62.519083668448,13.1619123512522,21.9365205854204,146.974687922316,47.1635192586538,50.4539973464668,29.6143027903175,40.5825630830277,39.4857370537566,0,52.6476494050088,64.71273572699,149.168339980858,25.2269986732334,157.942948215027,146.974687922316,0,1048.56568398309,0,162.330252332111,544.025710518425,82.2619521953263,112.973081014915,146.974687922316,"San Mateo"
205,0,0,0,10.9682602927102,2.19365205854204,3.29047808781305,7.67778220489712,3.29047808781305,0,4.38730411708407,3.29047808781305,1.09682602927102,0,27.4206507317754,63.615909697719,4.38730411708407,2.19365205854204,4.38730411708407,4.38730411708407,0,142.587383805232,0,36.1952589659436,78.9714741075133,8.77460823416814,10.9682602927102,7.67778220489712,"San Mateo"
206,0,0,272.012855259212,16.4523904390653,7.67778220489712,0,0,8.77460823416814,4.38730411708407,0,9.87143426343916,3.29047808781305,0,1.09682602927102,16.4523904390653,26.3238247025044,1.09682602927102,3.29047808781305,9.87143426343916,0,380.598632157043,0,14.2587383805232,57.0349535220929,288.465245698278,20.8396945561493,0,"San Mateo"
207,0,0,0,13.1619123512522,88.8429083709524,60.325431609906,138.200079688148,9.87143426343916,2.19365205854204,1.09682602927102,21.9365205854204,7.67778220489712,0,3.29047808781305,129.42547145398,52.6476494050088,687.709920352928,122.844515278354,39.4857370537566,1.09682602927102,1379.80714482294,0,34.0016069074016,1032.11329354403,159.039774244298,16.4523904390653,138.200079688148,"San Mateo"
208,0,0,4.38730411708407,418.987543181529,1454.39131481337,1347.99918997408,2711.35394435796,1018.95138119278,601.060664040518,44.9698672001117,76.7778220489712,1036.50059766111,0,924.624342675468,55.9381274928219,173.298512624821,65.8095617562611,355.37163348381,281.884289522652,301.62715804953,10873.9332541929,0,2082.87262958566,932.302124880365,3825.72919009731,1321.67536527158,2711.35394435796,"San Mateo"
209,0,0,0,18.6460424976073,2.19365205854204,2.19365205854204,18.6460424976073,10.9682602927102,1.09682602927102,0,1.09682602927102,8.77460823416814,0,13.1619123512522,301.62715804953,49.3571713171958,0,14.2587383805232,35.0984329366726,28.5174767610465,505.636799493939,0,23.0333466146914,400.341500683922,15.3555644097942,48.2603452879248,18.6460424976073,"San Mateo"
210,0,0,272.012855259212,66.9063877855321,65.8095617562611,23.0333466146914,130.522297483251,94.3270385173075,6.58095617562611,10.9682602927102,0,38.3889110244856,0,258.85094290796,1.09682602927102,47.1635192586538,0,52.6476494050088,65.8095617562611,0,1134.11811426623,0,308.208114225156,166.717556449195,455.182802147472,73.4873439611582,130.522297483251,"San Mateo"
211,0,32.9047808781305,0,165.620730419924,51.5508233757378,51.5508233757378,314.789070400782,95.4238645465785,35.0984329366726,250.076334673792,35.0984329366726,213.881075707848,43.8730411708407,100.907994692934,32.9047808781305,178.782642771176,39.4857370537566,434.343107591323,227.042988059101,92.1333864587655,2395.4680479279,32.9047808781305,643.836879182087,912.559256353487,198.525511298054,292.852549815362,314.789070400782,"San Mateo"
212,10.9682602927102,0,4.38730411708407,1740.66290845311,3167.6335725347,5235.15063771057,2876.97467477788,4148.19604270299,337.822417015473,247.88268261525,461.763758323099,4404.85333355241,8.77460823416814,1092.43872515393,319.176374517866,1176.8943294078,183.16994688826,2122.35836663942,1606.85013288204,504.539973464668,29650.4980492834,10.9682602927102,6215.71310787886,5408.44915033539,12555.3675570653,2583.02529893325,2876.97467477788,"San Mateo"
213,0,0,0,42.7762151415697,3.29047808781305,9.87143426343916,233.623944234727,15.3555644097942,114.069907044186,80.0683001367843,34.0016069074016,35.0984329366726,43.8730411708407,76.7778220489712,155.749296156485,437.633585679136,60.325431609906,188.654077034615,85.5524302831394,19.7428685268783,1636.46443567236,0,269.81920320067,927.914820763281,28.5174767610465,176.588990712634,233.623944234727,"San Mateo"
214,0,0,0,70.1968658733451,1.09682602927102,18.6460424976073,32.9047808781305,8.77460823416814,0,12.0650863219812,15.3555644097942,8.77460823416814,0,24.1301726439624,55.9381274928219,51.5508233757378,10.9682602927102,97.6175166051206,27.4206507317754,137.103253658877,572.543187279471,0,60.325431609906,243.495378498166,28.5174767610465,207.300119532222,32.9047808781305,"San Mateo"
215,0,0,0,383.889110244856,32.9047808781305,112.973081014915,264.335073054315,198.525511298054,46.0666932293827,98.7143426343916,48.2603452879248,131.619123512522,0,108.585776897831,16.4523904390653,110.779428956373,52.6476494050088,62.519083668448,39.4857370537566,213.881075707848,1921.63920328282,0,387.179588332669,281.884289522652,344.4033731911,643.836879182087,264.335073054315,"San Mateo"
216,0,0,0,8.77460823416814,7.67778220489712,38.3889110244856,349.887503337455,17.5492164683363,4.38730411708407,3.29047808781305,6.58095617562611,0,0,1.09682602927102,148.071513951587,1621.10887126256,1.09682602927102,3.29047808781305,3.29047808781305,1.09682602927102,2215.58857912746,0,10.9682602927102,1776.85816741905,63.615909697719,14.2587383805232,349.887503337455,"San Mateo"
217,0,0,0,62.519083668448,0,8.77460823416814,84.4556042538684,1728.59782213112,0,2.19365205854204,1119.85937588571,9.87143426343916,0,14.2587383805232,68.0032138148031,202.912815415138,2.19365205854204,162.330252332111,14.2587383805232,0,3480.22899087694,0,1146.18320058821,449.698672001117,1737.37243036529,62.519083668448,84.4556042538684,"San Mateo"
218,0,0,0,13.1619123512522,5.48413014635509,0,30.7111288195885,0,3.29047808781305,264.335073054315,36.1952589659436,18.6460424976073,0,7.67778220489712,54.8413014635509,335.628764956931,0,6.58095617562611,2.19365205854204,0,778.746480782423,0,326.854156722763,399.244674654651,5.48413014635509,16.4523904390653,30.7111288195885,"San Mateo"
219,0,0,0,41.6793891122987,0,2.19365205854204,217.171553795662,2.19365205854204,0,2.19365205854204,6.58095617562611,1.09682602927102,0,5.48413014635509,43.8730411708407,31.8079548488595,20.8396945561493,82.2619521953263,35.0984329366726,0,492.474887142687,0,15.3555644097942,213.881075707848,4.38730411708407,41.6793891122987,217.171553795662,"San Mateo"
220,0,0,0,9.87143426343916,2.19365205854204,8.77460823416814,92.1333864587655,20.8396945561493,0,7.67778220489712,18.6460424976073,10.9682602927102,0,26.3238247025044,43.8730411708407,89.9397344002235,1.09682602927102,54.8413014635509,35.0984329366726,0,422.278021269342,0,63.615909697719,224.849336000559,31.8079548488595,9.87143426343916,92.1333864587655,"San Mateo"
221,0,0,0,29.6143027903175,0,0,27.4206507317754,0,0,4.38730411708407,8.77460823416814,6.58095617562611,0,5.48413014635509,0,1.09682602927102,1.09682602927102,2.19365205854204,4.38730411708407,0,91.0365604294945,0,25.2269986732334,8.77460823416814,0,29.6143027903175,27.4206507317754,"San Mateo"
222,0,0,0,78.9714741075133,4.38730411708407,2.19365205854204,218.268379824933,14.2587383805232,16.4523904390653,9.87143426343916,29.6143027903175,23.0333466146914,0,10.9682602927102,42.7762151415697,132.715949541793,49.3571713171958,176.588990712634,57.0349535220929,14.2587383805232,880.751301504627,0,73.4873439611582,458.473280235285,20.8396945561493,109.682602927102,218.268379824933,"San Mateo"
223,2.19365205854204,0,21.9365205854204,70.1968658733451,24.1301726439624,61.422257639177,128.328645424709,21.9365205854204,30.7111288195885,14.2587383805232,54.8413014635509,85.5524302831394,0,120.650863219812,155.749296156485,66.9063877855321,10.9682602927102,115.166733073457,87.7460823416814,51.5508233757378,1124.24668000279,2.19365205854204,275.303333347026,436.536759649865,129.42547145398,152.458818068671,128.328645424709,"San Mateo"
224,6.58095617562611,0,0,216.074727766391,18.6460424976073,20.8396945561493,75.6809960197002,20.8396945561493,10.9682602927102,27.4206507317754,39.4857370537566,89.9397344002235,0,59.228605580635,75.6809960197002,23.0333466146914,76.7778220489712,36.1952589659436,72.3905179318872,118.45721116127,988.240252373187,6.58095617562611,216.07472776639,284.077941581194,60.325431609906,345.500199220371,75.6809960197002,"San Mateo"
225,0,0,0,92.1333864587655,29.6143027903175,15.3555644097942,205.10646747368,14.2587383805232,13.1619123512522,35.0984329366726,36.1952589659436,92.1333864587655,0,35.0984329366726,34.0016069074016,112.973081014915,86.6492563124104,367.436719805791,97.6175166051206,15.3555644097942,1282.18962821782,0,198.525511298054,698.678180645638,59.2286055806349,120.650863219812,205.10646747368,"San Mateo"
226,6.58095617562611,0,0,58.1317795513639,5.48413014635509,12.0650863219812,243.495378498166,29.6143027903175,38.3889110244856,36.1952589659436,18.6460424976073,21.9365205854204,0,23.0333466146914,244.592204527437,57.0349535220929,34.0016069074016,180.976294829718,78.9714741075133,0,1089.14824706612,6.58095617562611,99.8111686636626,595.576533894163,47.1635192586538,96.5206905758496,243.495378498166,"San Mateo"
227,0,0,0,26.3238247025044,55.9381274928219,0,5.48413014635509,4.38730411708407,0,9.87143426343916,7.67778220489712,17.5492164683363,0,7.67778220489712,188.654077034615,15.3555644097942,1.09682602927102,0,16.4523904390653,0,356.468459513081,0,42.7762151415697,221.558857912746,60.325431609906,26.3238247025044,5.48413014635509,"San Mateo"
228,0,0,0,0,0,0,0,0,5.48413014635509,0,0,0,0,0,0,0,0,0,2.19365205854204,43.8730411708407,51.5508233757378,0,0,2.19365205854204,0,49.3571713171958,0,"San Mateo"
229,0,0,0,9.87143426343916,3.29047808781305,2.19365205854204,7.67778220489712,15.3555644097942,12.0650863219812,0,9.87143426343916,10.9682602927102,0,0,172.20168659555,70.1968658733451,4.38730411708407,21.9365205854204,170.008034537008,5.48413014635509,515.508233757378,0,20.8396945561493,438.730411708407,20.8396945561493,27.4206507317754,7.67778220489712,"San Mateo"
230,0,0,5.48413014635509,26.3238247025044,99.8111686636626,31.8079548488595,437.633585679136,20.8396945561493,21.9365205854204,54.8413014635509,24.1301726439624,17.5492164683363,0,1.09682602927102,72.3905179318872,191.944555122428,63.615909697719,324.660504664221,65.8095617562611,0,1459.87544495972,0,97.6175166051206,718.421049172517,157.942948215027,48.2603452879248,437.633585679136,"San Mateo"
231,0,0,0,10.9682602927102,3.29047808781305,13.1619123512522,1.09682602927102,13.1619123512522,0,7.67778220489712,9.87143426343916,12.0650863219812,0,9.87143426343916,6.58095617562611,63.615909697719,0,5.48413014635509,2.19365205854204,0,159.039774244298,0,39.4857370537566,77.8746480782422,29.6143027903175,10.9682602927102,1.09682602927102,"San Mateo"
232,0,0,0,19.7428685268783,0,6.58095617562611,28.5174767610465,9.87143426343916,3.29047808781305,5.48413014635509,8.77460823416814,16.4523904390653,0,24.1301726439624,74.5841699904292,141.490557775961,0,93.2302124880365,6.58095617562611,6.58095617562611,445.311367884033,0,54.8413014635509,315.885896430053,16.4523904390653,29.6143027903175,28.5174767610465,"San Mateo"
233,0,0,1.09682602927102,16.4523904390653,0,8.77460823416814,144.781035863774,0,2.19365205854204,8.77460823416814,52.6476494050088,16.4523904390653,0,14.2587383805232,86.6492563124104,29.6143027903175,1.09682602927102,13.1619123512522,30.7111288195885,0,426.665325386426,0,92.1333864587655,161.23342630284,9.87143426343916,18.6460424976073,144.781035863774,"San Mateo"
234,0,0,0,63.615909697719,60.325431609906,102.004820722205,3168.73039856397,274.206507317754,159.039774244298,434.343107591323,127.231819395438,585.705099630723,0,96.5206905758496,19.7428685268783,183.16994688826,27.4206507317754,1422.58335996451,290.65889775682,130.522297483251,7145.82158070068,0,1243.80071719333,1943.57572386824,436.536759649865,353.177981425268,3168.73039856397,"San Mateo"
235,0,0,6.58095617562611,48.2603452879248,0,2.19365205854204,27.4206507317754,5.48413014635509,10.9682602927102,27.4206507317754,7.67778220489712,15.3555644097942,2.19365205854204,13.1619123512522,107.48895086856,177.685816741905,6.58095617562611,25.2269986732334,36.1952589659436,136.006427629606,655.901965504069,0,65.8095617562611,353.177981425268,14.2587383805232,195.235033210241,27.4206507317754,"San Mateo"
236,0,0,0,57.0349535220929,2.19365205854204,6.58095617562611,217.171553795662,12.0650863219812,2.19365205854204,10.9682602927102,55.9381274928219,20.8396945561493,0,13.1619123512522,216.074727766391,42.7762151415697,58.1317795513639,155.749296156485,73.4873439611582,0,944.367211202346,0,100.907994692934,546.219362576967,20.8396945561493,59.228605580635,217.171553795662,"San Mateo"
237,0,0,0,40.5825630830277,50.4539973464668,37.2920849952146,297.239853932446,92.1333864587655,14.2587383805232,100.907994692934,292.852549815362,78.9714741075133,0,34.0016069074016,50.4539973464668,183.16994688826,387.179588332669,588.995577718537,233.623944234727,36.1952589659436,2518.31256320626,0,506.73362552321,1443.42305452066,179.879468800447,91.0365604294945,297.239853932446,"San Mateo"
238,1.09682602927102,0,0,64.71273572699,31.8079548488595,59.228605580635,146.974687922316,152.458818068671,0,4.38730411708407,14.2587383805232,2.19365205854204,0,54.8413014635509,43.8730411708407,89.9397344002235,9.87143426343916,32.9047808781305,243.495378498166,69.1000398440741,1021.14503325132,1.09682602927102,75.6809960197002,420.0843692108,243.495378498166,133.812775571064,146.974687922316,"San Mateo"
239,0,0,58.1317795513639,50.4539973464668,32.9047808781305,13.1619123512522,267.625551142128,1679.24065081393,21.9365205854204,85.5524302831394,18.6460424976073,39.4857370537566,0,344.4033731911,9.87143426343916,42.7762151415697,55.9381274928219,2123.45519266869,92.1333864587655,103.101646751476,5038.81877847106,0,488.087583025603,2324.17435602529,1783.43912359467,175.492164683363,267.625551142128,"San Mateo"
240,2.19365205854204,0,109.682602927102,95.4238645465785,26.3238247025044,117.360385131999,617.513054479583,48.2603452879248,139.296905717419,234.720770263998,134.909601600335,159.039774244298,0,111.876254985644,104.198472780747,285.174767610465,4.38730411708407,1552.00883141849,223.752509971288,13.1619123512522,3979.28483419525,2.19365205854204,640.546401094274,2169.52188589807,301.62715804953,247.88268261525,617.513054479583,"San Mateo"
241,0,0,0,41.6793891122987,0,0,18.6460424976073,0,0,0,4.38730411708407,8.77460823416814,0,5.48413014635509,66.9063877855321,108.585776897831,4.38730411708407,2.19365205854204,235.817596293269,0,496.862191259771,0,18.6460424976073,417.890717152258,0,41.6793891122987,18.6460424976073,"San Mateo"
242,0,0,0,7.67778220489712,0,6.58095617562611,10.9682602927102,5.48413014635509,0,0,3.29047808781305,0,0,2.19365205854204,57.0349535220929,5.48413014635509,0,0,4.38730411708407,26.3238247025044,129.42547145398,0,5.48413014635509,66.9063877855321,12.0650863219812,34.0016069074016,10.9682602927102,"San Mateo"
243,0,0,0,12.0650863219812,1.09682602927102,6.58095617562611,21.9365205854204,0,0,5.48413014635509,5.48413014635509,7.67778220489712,0,3.29047808781305,15.3555644097942,4.38730411708407,3.29047808781305,6.58095617562611,5.48413014635509,0,98.7143426343916,0,21.9365205854204,35.0984329366726,7.67778220489712,12.0650863219812,21.9365205854204,"San Mateo"
244,0,0,7.67778220489712,238.011248351811,16.4523904390653,19.7428685268783,235.817596293269,89.9397344002235,42.7762151415697,50.4539973464668,43.8730411708407,19.7428685268783,0,99.8111686636626,91.0365604294945,191.944555122428,95.4238645465785,98.7143426343916,61.422257639177,179.879468800447,1582.71996023808,0,213.881075707848,538.54158037207,133.812775571064,460.666932293827,235.817596293269,"San Mateo"
245,0,0,0,19.7428685268783,0,4.38730411708407,9.87143426343916,3.29047808781305,4.38730411708407,0,8.77460823416814,7.67778220489712,0,0,185.363598946802,9.87143426343916,0,6.58095617562611,0,10.9682602927102,270.916029229941,0,16.4523904390653,201.815989385867,7.67778220489712,35.0984329366726,9.87143426343916,"San Mateo"
246,0,0,0,76.7778220489712,39.4857370537566,132.715949541793,297.239853932446,21.9365205854204,24.1301726439624,95.4238645465785,183.16994688826,168.911208507737,0,216.074727766391,298.336679961717,3414.41942912068,94.3270385173075,109.682602927102,323.56367863495,85.5524302831394,5581.74766296021,0,663.579747708966,4240.32942916175,194.13820718097,186.460424976073,297.239853932446,"San Mateo"
247,0,0,0,27.4206507317754,0,5.48413014635509,8.77460823416814,4.38730411708407,2.19365205854204,8.77460823416814,18.6460424976073,12.0650863219812,0,4.38730411708407,0,30.7111288195885,5.48413014635509,1.09682602927102,205.10646747368,0,334.53193892766,0,43.8730411708407,242.398552468895,9.87143426343916,29.6143027903175,8.77460823416814,"San Mateo"
248,3.29047808781305,0,131.619123512522,1160.44193896874,1593.68822053079,824.813174011805,1035.40377163184,1276.70549807146,196.331859239512,556.090796840406,885.138605621711,1185.66893764197,0,1380.90397085221,118.45721116127,841.265564450871,280.787463493381,2738.77459508973,591.189229777079,267.625551142128,15068.1959901252,3.29047808781305,4007.8023109563,4570.47406397233,3826.82601612658,1624.39934935038,1035.40377163184,"San Mateo"
249,12.0650863219812,0,0,315.885896430053,57.0349535220929,160.136600273569,561.574926986761,427.762151415697,30.7111288195885,183.16994688826,98.7143426343916,349.887503337455,38.3889110244856,2049.96784870753,173.298512624821,204.009641444409,126.134993366167,619.706706538125,279.690637464109,54.8413014635509,5742.98108926305,12.0650863219812,2720.12855259212,1402.84049143763,644.933705211358,401.438326713193,561.574926986761,"San Mateo"
250,0,0,0,153.555644097942,15.3555644097942,25.2269986732334,190.847729093157,27.4206507317754,12.0650863219812,18.6460424976073,41.6793891122987,52.6476494050088,0,106.392124839289,80.0683001367843,164.523904390653,9.87143426343916,20.8396945561493,138.200079688148,5.48413014635509,1062.82442236362,0,219.365205854204,413.503413035174,68.0032138148031,171.104860566279,190.847729093157,"San Mateo"
251,2.19365205854204,0,0,144.781035863774,231.430292176185,154.652470127213,1567.36439582828,12.0650863219812,191.944555122428,456.279628176743,798.489349309301,416.793891122987,3.29047808781305,99.8111686636626,66.9063877855321,186.460424976073,44.9698672001117,801.779827397114,693.194050499283,130.522297483251,6002.92885820028,2.19365205854204,1774.66451536051,1793.31055785811,398.147848625379,467.247888469454,1567.36439582828,"San Mateo"
252,3.29047808781305,0,27.4206507317754,75.6809960197002,5.48413014635509,9.87143426343916,12.0650863219812,6.58095617562611,0,15.3555644097942,18.6460424976073,19.7428685268783,0,36.1952589659436,451.892324059659,9.87143426343916,62.519083668448,8.77460823416814,43.8730411708407,413.503413035174,1220.76737057864,3.29047808781305,89.9397344002235,576.930491396555,49.3571713171958,489.184409054874,12.0650863219812,"San Mateo"
253,0,0,0,15.3555644097942,3.29047808781305,0,9.87143426343916,0,4.38730411708407,6.58095617562611,6.58095617562611,13.1619123512522,0,31.8079548488595,55.9381274928219,0,2.19365205854204,6.58095617562611,42.7762151415697,0,198.525511298054,0,58.1317795513639,107.48895086856,3.29047808781305,19.7428685268783,9.87143426343916,"San Mateo"
254,0,1.09682602927102,0,18.6460424976073,12.0650863219812,0,168.911208507737,3.29047808781305,9.87143426343916,31.8079548488595,4.38730411708407,47.1635192586538,0,26.3238247025044,145.877861893045,6.58095617562611,2.19365205854204,0,5.48413014635509,0,483.700278908519,1.09682602927102,109.682602927102,160.136600273569,15.3555644097942,28.5174767610465,168.911208507737,"San Mateo"
255,3.29047808781305,0,0,109.682602927102,4.38730411708407,14.2587383805232,76.7778220489712,16.4523904390653,3.29047808781305,14.2587383805232,24.1301726439624,18.6460424976073,0,77.8746480782423,210.590597620035,38.3889110244856,1.09682602927102,12.0650863219812,80.0683001367843,96.5206905758496,801.779827397114,3.29047808781305,134.909601600335,342.209721132558,35.0984329366726,209.493771590764,76.7778220489712,"San Mateo"
256,0,0,0,34.0016069074016,12.0650863219812,15.3555644097942,32.9047808781305,7.67778220489712,107.48895086856,51.5508233757378,183.16994688826,114.069907044186,0,107.48895086856,65.8095617562611,134.909601600335,63.615909697719,18.6460424976073,63.615909697719,0,1012.37042501715,0,456.279628176743,346.597025249642,35.0984329366726,141.490557775961,32.9047808781305,"San Mateo"
257,0,0,0,174.395338654092,142.587383805232,94.3270385173075,1021.14503325132,36.1952589659436,556.090796840406,436.536759649865,492.474887142687,732.67978755304,0,185.363598946802,561.574926986761,1293.15788851053,88.8429083709524,1217.47689249083,533.057450225715,36.1952589659436,7602.10120887742,0,1847.05503329239,3694.11006658479,273.109681288483,766.681394460441,1021.14503325132,"San Mateo"
258,0,0,0,38.3889110244856,36.1952589659436,52.6476494050088,119.554037190541,0,17.5492164683363,41.6793891122987,76.7778220489712,115.166733073457,0,6.58095617562611,13.1619123512522,486.990756996332,12.0650863219812,46.0666932293827,176.588990712634,3.29047808781305,1242.70389116406,0,240.204900410353,734.873439611582,88.8429083709524,59.228605580635,119.554037190541,"San Mateo"
259,0,0,0,34.0016069074016,9.87143426343916,30.7111288195885,231.430292176185,10.9682602927102,0,8.77460823416814,36.1952589659436,30.7111288195885,0,58.1317795513639,206.203293502951,71.2936919026162,6.58095617562611,116.263559102728,137.103253658877,5.48413014635509,993.724382519542,0,133.812775571064,537.444754342799,51.5508233757378,39.4857370537566,231.430292176185,"San Mateo"
260,0,0,43.8730411708407,288.465245698278,64.71273572699,51.5508233757378,324.660504664221,103.101646751476,30.7111288195885,35.0984329366726,107.48895086856,138.200079688148,0,188.654077034615,256.657290849418,104.198472780747,54.8413014635509,137.103253658877,163.427078361382,52.6476494050088,2145.39171325411,0,469.441540527996,716.227397113975,263.238247025044,371.824023922875,324.660504664221,"San Mateo"
261,0,0,0,121.747689249083,24.1301726439624,16.4523904390653,39.4857370537566,71.2936919026162,5.48413014635509,17.5492164683363,7.67778220489712,194.13820718097,0,32.9047808781305,76.7778220489712,37.2920849952146,88.8429083709524,104.198472780747,138.200079688148,14.2587383805232,990.433904431729,0,252.269986732334,445.311367884033,111.876254985644,141.490557775961,39.4857370537566,"San Mateo"
262,0,0,0,44.9698672001117,9.87143426343916,0,71.2936919026162,42.7762151415697,3.29047808781305,3.29047808781305,34.0016069074016,2.19365205854204,0,146.974687922316,55.9381274928219,29.6143027903175,29.6143027903175,68.0032138148031,27.4206507317754,30.7111288195885,599.963838011247,0,186.460424976073,210.590597620035,52.6476494050088,78.9714741075133,71.2936919026162,"San Mateo"
263,0,0,0,51.5508233757378,28.5174767610465,1.09682602927102,8.77460823416814,0,14.2587383805232,0,12.0650863219812,19.7428685268783,0,12.0650863219812,2.19365205854204,23.0333466146914,0,0,9.87143426343916,0,183.16994688826,0,43.8730411708407,35.0984329366726,29.6143027903175,65.8095617562611,8.77460823416814,"San Mateo"
264,1.09682602927102,0,0,35.0984329366726,36.1952589659436,15.3555644097942,130.522297483251,20.8396945561493,29.6143027903175,36.1952589659436,35.0984329366726,178.782642771176,0,36.1952589659436,137.103253658877,254.463638790876,34.0016069074016,329.047808781305,86.6492563124104,1.09682602927102,1397.35636129128,1.09682602927102,286.271593639736,841.265564450871,72.3905179318872,65.8095617562611,130.522297483251,"San Mateo"
265,0,13.1619123512522,0,54.8413014635509,164.523904390653,34.0016069074016,2056.54880488316,25.2269986732334,422.278021269342,377.30815406923,202.912815415138,1136.31176632477,0,75.6809960197002,3.29047808781305,315.885896430053,13.1619123512522,599.963838011247,58.1317795513639,0,5553.23018619916,13.1619123512522,1792.21373182884,990.433904431729,223.752509971288,477.119322732893,2056.54880488316,"San Mateo"
266,0,0,0,436.536759649865,3076.5970121052,881.848127533898,2316.49657382039,35.0984329366726,4477.24385148429,7345.44391802801,455.182802147472,1458.77861893045,0,395.954196566837,216.074727766391,510.024103611023,300.530332020259,961.916427670683,261.044594966502,549.50984066478,23678.2803199027,0,9655.35953567277,2249.59018603486,3993.54357257578,5463.29045179894,2316.49657382039,"San Mateo"
267,0,0,0,16.4523904390653,1.09682602927102,1.09682602927102,62.519083668448,5.48413014635509,10.9682602927102,8.77460823416814,37.2920849952146,42.7762151415697,0,2.19365205854204,83.3587782245973,230.333466146914,21.9365205854204,4.38730411708407,16.4523904390653,0,545.122536547696,0,91.0365604294945,356.468459513081,7.67778220489712,27.4206507317754,62.519083668448,"San Mateo"
